F_TAZ,142,149,150,151,152,153,154,155,222,223,224,225,226,227,228,229,230,237,238,318,329,330,341,344,345
142,5.04,17.56,13.28,52.33,13.1,1.61,7.86,2.46,3.73,1.35,0.76,0.13,5.82,26.65,2.25,2.5,3.74,10.13,12.68,5.8,0.02,1.19,2.53,3.59,0.62
149,44.67,6.78,22.21,140.06,55.27,10.93,42.9,11.35,15.09,5.52,4.29,0.79,5.81,14.05,3.5,9.59,20.22,8.71,5.41,27.79,0.03,1.7,1.97,15.73,2.77
150,5.97,5.28,1.14,38.57,11.23,0.93,7.32,2.06,5.1,1.47,0.54,0.1,2.26,18.21,0.62,2.71,2.18,1.94,1.56,5.86,0.01,0.2,0.46,2.7,0.53
151,113.16,138.15,149.14,174.38,183.21,32.21,118.66,36.23,42.31,14.17,15.66,2.73,62.05,139.32,14.51,25.23,58.36,105.41,56.2,36.25,0.36,19.7,12.26,49.94,9.07
152,15.92,28.37,22.96,99.02,12.85,3.72,24.74,10.8,5.64,2.22,1.33,0.25,11.29,36.1,3.53,4.09,6.9,31.41,16.68,10.68,0.05,2.28,2.71,6.1,1.07
153,0.47,2.22,0.41,7,1,0.1,0.81,0.19,0.85,0.34,0.08,0.01,1.31,7.06,0.26,0.55,0.36,0.37,1.29,0.62,0.01,0.06,0.19,0.81,0.11
154,8.34,20.09,15.22,55.65,22.04,3.24,8.52,5.45,5.31,2.49,1.2,0.23,8.34,27.42,2.45,4.96,6.25,12.47,10.14,6.86,0.05,2.09,1.85,7.33,1.03
155,2.36,5.21,3.66,17.17,7.94,0.68,4.7,0.76,1.21,0.5,0.26,0.05,1.98,6.63,0.62,0.96,1.22,3.95,3.05,2.06,0.01,0.41,0.49,1.27,0.21
222,7.4,13.96,16.34,38.63,9.83,3.33,9.94,2.45,2.1,1.72,1.28,0.74,9.29,20.95,1.73,3.27,7.09,5.94,7.46,4.06,0.07,3.08,1.54,5.54,3.04
223,2.97,5.54,5.18,14.46,4.15,1.33,4.72,1.08,1.88,0.4,0.6,0.1,2.42,5.61,0.63,1.5,2.46,2.64,2.19,1.42,0.01,0.86,0.49,2.39,0.43
224,0.77,1.86,1.19,5.77,1.11,0.26,1.1,0.28,0.67,0.26,0.08,NA,0.86,3.33,0.2,0.46,0.48,0.69,0.69,0.5,0.01,0.17,0.16,0.58,0.1
225,0.06,0.18,0.1,0.65,0.1,NA,0.11,0.03,0.19,0.02,0.01,NA,0.13,0.75,0.02,0.06,0.06,0.06,0.08,0.06,NA,NA,0.01,0.06,0.01
226,11.79,5.83,6.66,62.78,17.66,4.61,15.13,3.75,10,2.42,1.74,0.5,2.22,9.08,0.68,5.34,8.53,2.89,1.76,7.54,0.01,0.82,0.62,7.08,1.53
227,50.46,14.15,37.91,141.67,58.53,16.86,48.53,12.26,22.97,5.61,6.06,1.82,9.08,11.26,1.55,11.36,31.59,10.07,4.91,18.57,0.04,4.29,1.73,21.58,4.86
228,5.1,3.53,2.39,14.8,6.28,1.17,4.83,1.22,1.86,0.63,0.48,0.09,0.68,1.55,0.11,1.23,2.2,1.03,0.62,2.6,NA,0.18,0.2,1.78,0.3
229,5.51,9.63,9.74,25.79,8.01,2.45,11.16,2.13,3.56,1.5,1,0.18,5.34,11.36,1.23,0.88,4.85,5.22,5.15,2.93,0.03,1.62,1.02,10.41,0.87
230,2.09,5.37,2.34,16.85,3.2,1.07,3.05,0.69,2.71,0.8,0.25,0.05,3,14.2,0.64,1.65,1.44,1.51,2.8,1.52,0.02,0.41,0.53,2.85,0.35
237,7.38,4.02,2.49,40.77,18.34,1.1,8.31,3.02,2.69,1.03,0.52,0.08,1.8,6.23,0.52,1.98,2.25,1.04,2.66,4.64,NA,0.17,0.4,2.36,0.41
238,26.83,4.96,5.23,51.57,26.52,3.82,17.32,5.28,7.46,2.05,1.37,0.26,1.64,4.35,0.57,4.88,7.18,4.57,1.93,9.26,NA,0.48,1.11,5.52,0.96
318,13.96,25.54,21.71,33.92,17.51,2.85,12.75,3.6,4.2,1.32,1.29,0.2,7.26,17.59,2.42,2.78,5.35,10.92,9.57,1.59,0.03,1.95,2.22,4.82,0.86
329,0.06,0.03,NA,0.36,0.1,NA,0.09,0.02,0.07,0.01,NA,NA,0.01,0.04,NA,0.03,0.08,NA,NA,0.04,NA,NA,NA,0.05,0.02
330,0.36,0.35,0.1,4.47,0.68,0.07,0.62,0.14,0.8,0.24,0.05,0.01,0.23,2.05,0.05,0.43,0.16,0.07,0.12,0.44,NA,0.02,0.04,0.31,0.07
341,4.46,1.56,1.21,9.4,4.14,0.65,2.88,0.83,1.38,0.4,0.27,0.05,0.54,1.43,0.17,0.84,1.33,0.79,0.98,1.8,NA,0.12,0.34,1.09,0.2
344,4.29,8.01,6.44,24.43,6.23,2.84,8.43,1.58,3.47,1.23,0.73,0.13,4.43,13.05,0.96,4.71,6.06,3.67,3.35,2.87,0.03,1.04,0.78,1,0.56
345,0.74,1.36,1.26,4.21,1.06,0.36,1.12,0.26,1.52,0.21,0.12,0.05,0.9,2.89,0.15,0.44,0.82,0.61,0.58,0.49,0.01,0.29,0.14,0.56,0.03
