F_TAZ,142,149,150,151,152,153,154,155,222,223,224,225,226,227,228,229,230,237,238,318,329,330,341,344,345
142,6.77,31.82,3.28,47.71,10.16,0.26,5.81,2.12,5,1.47,0.44,0.03,8.77,30.65,3.41,2.95,1.13,10.48,22.58,7.95,0.07,0.25,6.91,2.29,0.38
149,7.14,2.82,2.29,49.58,10.91,1.07,7.66,2.8,5.05,1.39,0.72,0.11,2.42,5.91,1.39,2.95,2.42,2.19,3.31,9.71,0.02,0.22,0.78,2.85,0.59
150,10.11,18.4,0.84,122.56,15.4,0.32,11.86,3.72,15.37,3.73,1.25,0.06,6.98,33.84,2.23,7.51,2.09,2.11,7.31,20.51,0.03,0.09,1.4,5.02,1.09
151,12.8,49.18,16.31,54.84,35.59,2.94,24.03,8.69,9.13,4.12,1.2,0.23,17.89,40.06,5.5,7.82,6.59,19.44,28.9,12.42,0.17,2.04,4.52,7.51,1.28
152,10.17,44.15,6.32,124.73,8.86,0.62,17.98,8.46,9.3,3.83,0.72,0.07,14.3,51.97,5.25,7.51,2.26,17.48,31.91,13.62,0.14,0.47,4.38,5.42,0.9
153,1.51,8.84,1.09,24.91,3.81,0.1,4.17,1.17,4.61,1.7,0.32,0.02,6.63,20.78,1.04,3.23,1.34,1.8,6.08,2.15,0.07,0.11,1.09,3.73,0.46
154,6.19,34.12,4.31,108.31,19.49,0.62,6.31,5.43,10.55,4.72,0.76,0.07,13.5,46.05,4.11,11.43,2.61,9.54,25.35,10,0.15,0.53,3.41,8.12,1.06
155,2.15,10.48,1.58,28.19,8.52,0.19,5.37,0.9,2.68,1.14,0.19,0.02,3.15,10.84,1.21,2.29,0.68,3.76,7.73,3.33,0.03,0.15,1.05,1.66,0.25
222,1.62,6.48,3.03,11.9,2.81,0.9,3.2,0.86,0.84,0.9,0.73,0.22,5.05,11.96,0.78,1.67,2.22,1.9,4.15,1.64,0.06,0.78,0.82,2.14,1.01
223,0.38,1.37,0.56,4.07,1.02,0.29,1.34,0.33,0.67,0.18,0.09,0.03,0.77,1.75,0.16,0.6,0.6,0.64,0.85,0.32,0.01,0.2,0.17,0.71,0.12
224,0.51,3.59,0.55,5.77,0.84,0.08,0.87,0.23,2.26,0.36,0.07,0.01,3.02,8.25,0.43,0.66,0.23,0.45,1.67,0.87,0.02,0.06,0.36,0.52,0.13
225,0.12,0.92,0.11,1.67,0.25,0.01,0.26,0.08,1.08,0.13,0.03,0,0.78,2.35,0.11,0.24,0.06,0.12,0.44,0.22,0.01,0.01,0.08,0.16,0.05
226,2.66,2.37,1.45,17.69,4.73,1.22,3.67,1.02,3.82,0.77,0.74,0.13,0.94,3.97,0.28,1.68,2.34,0.99,0.97,2.85,0.01,0.24,0.29,2.01,0.5
227,8.15,5.71,7.42,39.35,15.12,4.05,12.09,3.09,8.45,1.75,1.92,0.44,3.97,4.79,0.63,3.73,7.8,3.4,2.54,6.88,0.03,1.19,0.75,5.91,1.39
228,0.81,1.36,0.32,5.4,1.46,0.14,1.01,0.35,0.6,0.16,0.1,0.01,0.28,0.63,0.05,0.33,0.32,0.29,0.41,0.95,0,0.03,0.09,0.35,0.07
229,0.77,2.88,1.12,7.72,1.83,0.51,2.64,0.62,1.24,0.6,0.2,0.05,1.68,3.73,0.33,0.37,1.21,1.24,2.21,0.68,0.02,0.38,0.38,2.74,0.24
230,2.73,19.13,2.22,44.76,6.4,0.38,7.26,1.86,9.18,3.19,0.55,0.04,11.7,38.28,2.23,6.13,1.56,3.34,9.68,4.65,0.14,0.24,1.83,7.97,0.93
237,14.76,8.13,1.34,92.37,25.28,0.35,13.79,5.47,6.71,2.99,0.55,0.04,2.54,10.62,0.98,6.02,1.57,1.27,5.62,10.95,0.02,0.08,0.99,4,0.65
238,6.19,3.9,1.15,35.09,10.08,1.04,7.8,2.58,4.07,1.03,0.42,0.07,1.17,3.73,0.49,2.59,1.9,1.98,1.43,5.36,0.01,0.12,0.68,2.04,0.34
318,1.99,12.09,3.12,16,4.56,0.29,3.02,1.22,1.55,0.39,0.21,0.03,3.34,8.55,1.21,0.82,0.65,2.69,5.15,0.63,0.02,0.3,1.01,0.91,0.18
329,0.02,0.02,0.01,0.21,0.05,0.01,0.05,0.01,0.06,0.01,0,0,0.02,0.04,0,0.03,0.03,0.01,0.01,0.03,0,0,0,0.02,0.01
330,1.3,2.02,0.23,17.19,2.4,0.09,2.74,0.7,4.37,1.18,0.24,0.02,1.28,5.52,0.24,2.25,0.57,0.28,0.94,2.45,0.01,0.02,0.19,1.5,0.39
341,2.74,1.3,0.29,8.47,1.61,0.16,1.29,0.42,1.04,0.28,0.12,0.01,0.41,1.33,0.15,0.59,0.39,0.33,0.96,1.53,0,0.03,0.28,0.47,0.09
344,2.05,11.69,1.71,28.84,4.75,0.8,7.03,1.49,5.94,2.66,0.39,0.05,6.13,20.39,1.36,11.46,2.91,2.6,6.73,2.98,0.08,0.32,1.08,0.56,0.56
345,0.35,2.26,0.38,4.98,0.82,0.11,0.94,0.24,3.35,0.45,0.1,0.01,1.64,4.92,0.27,0.91,0.29,0.44,1.14,0.57,0.03,0.07,0.21,0.57,0.02
