F_TAZ,142,149,150,151,152,153,154,155,222,223,224,225,226,227,228,229,230,237,238,318,329,330,341,344,345
142,5.79,12.14,8.68,30.62,17.39,1.03,4.77,1.59,2.25,0.7,0.41,0.08,4.05,13.91,1.27,1.35,2.12,11.24,6.76,5.18,0.01,0.81,3.01,2.05,0.36
149,27.35,6.61,20.81,196.88,100.5,10.32,40.83,11.18,14.58,5.03,3.93,0.77,5.83,14.79,3.41,9.12,19.08,7.66,6.35,62.13,0.02,1.63,1.8,15.17,2.67
150,3.65,4.99,1.09,44.66,16.41,0.9,7.13,2.04,5.07,1.44,0.53,0.1,2.36,18.42,0.59,2.69,2.12,1.71,1.56,7.93,0.01,0.2,0.45,2.67,0.53
151,57.37,163.42,163.92,308.1,381.02,35.49,133.7,42.05,48.89,17.09,17.5,2.95,74.19,181.6,17.48,30.06,64.86,107.48,82.77,96.83,0.39,21.52,13.18,58.05,9.92
152,12.71,38.28,25.43,173.09,24.1,3.53,27.42,11.04,7.3,3.01,1.52,0.27,16.73,62.76,4.83,5.38,7.34,29.55,23.25,23.22,0.06,2.33,3.4,7.36,1.26
153,0.29,2.09,0.41,7.76,1.12,0.1,0.82,0.19,0.85,0.34,0.08,0.01,1.4,7.21,0.26,0.55,0.37,0.36,1.29,0.77,0.01,0.06,0.18,0.82,0.11
154,5.06,19,14.79,69.91,37.28,3.29,8.12,5.54,5.42,2.47,1.19,0.22,8.53,28.34,2.34,4.97,6.19,11.9,10.02,10.55,0.05,2.05,1.7,7.18,1
155,1.5,5.14,3.64,21.78,12.73,0.69,4.75,0.65,1.21,0.51,0.26,0.05,2.06,6.91,0.61,0.97,1.2,3.74,3.02,3.05,0.01,0.38,0.48,1.29,0.21
222,4.25,13.47,16.29,51.79,17.66,3.35,10.06,2.45,2.14,1.73,1.27,0.76,9.64,22.48,1.68,3.33,7.04,6.06,7.44,6.93,0.07,2.65,1.47,5.46,3.12
223,1.48,5.06,5.07,20.81,7.54,1.31,4.7,1.09,1.88,0.4,0.6,0.1,2.51,5.88,0.59,1.51,2.44,2.49,2.14,2.76,0.01,0.84,0.45,2.41,0.42
224,0.39,1.7,1.18,7.15,1.91,0.25,1.1,0.28,0.66,0.26,0.08,NA,0.89,3.44,0.19,0.46,0.48,0.62,0.66,0.8,0.01,0.17,0.15,0.58,0.1
225,0.04,0.18,0.1,0.8,0.16,NA,0.1,0.03,0.19,0.02,0.01,NA,0.14,0.77,0.02,0.06,0.06,0.06,0.08,0.07,NA,NA,0.01,0.06,0.01
226,7.65,5.85,7.15,85,33.24,5.05,16.02,4.04,10.43,2.51,1.86,0.57,2.34,9.64,0.69,5.5,9.28,2.75,1.85,13.15,0.01,0.89,0.6,7.35,1.65
227,25.56,14.89,38.5,214.24,117.16,17.43,50.41,12.85,24.6,5.88,6.24,1.89,9.64,12.97,1.64,12.05,32.65,10.43,5.47,40.76,0.04,4.37,1.74,22.46,5.07
228,2.76,3.43,2.25,21.33,11.24,1.11,4.65,1.21,1.8,0.59,0.43,0.08,0.69,1.64,0.11,1.12,2.1,0.93,0.78,5.28,NA,0.18,0.19,1.72,0.29
229,2.84,9.16,9.72,37.64,14.72,2.45,11.14,2.15,3.6,1.51,1.02,0.17,5.5,12.05,1.12,0.89,4.87,4.97,5.17,5.08,0.04,1.61,0.95,10.4,0.87
230,1.25,5.09,2.35,20,4.76,1.09,3.02,0.69,2.69,0.79,0.25,0.05,3.14,14.51,0.61,1.63,1.47,1.43,2.71,2.01,0.02,0.41,0.5,2.86,0.35
237,7.92,3.6,2.14,44.65,26.58,1.03,7.77,2.82,2.52,0.99,0.45,0.08,1.71,6.42,0.48,1.92,1.98,1.02,2.32,6.26,NA,0.15,0.38,2.11,0.35
238,13.68,5.9,5.28,87.52,48.46,3.63,17.57,5.37,7.42,1.99,1.34,0.26,1.74,4.85,0.73,4.89,7.17,3.94,1.69,15.31,NA,0.48,0.96,5.54,0.95
318,8.25,33.07,25.98,66.47,40.37,3.39,15.59,4.63,5.19,1.71,1.54,0.25,9.32,28.19,3.15,3.43,6.29,12.24,10.93,2.42,0.04,2.35,2.61,5.71,1
329,0.04,0.02,NA,0.46,0.18,NA,0.1,0.02,0.07,0.01,NA,NA,0.01,0.04,NA,0.04,0.07,NA,NA,0.06,NA,NA,NA,0.05,NA
330,0.23,0.34,0.1,4.94,0.83,0.06,0.6,0.13,0.73,0.23,0.05,NA,0.25,2.05,0.04,0.43,0.16,0.07,0.12,0.54,NA,0.02,0.03,0.31,0.07
341,5.12,1.44,1.24,11.84,7.02,0.66,2.73,0.81,1.3,0.36,0.26,0.05,0.52,1.43,0.16,0.79,1.28,0.74,0.84,2.95,NA,0.12,0.34,1.01,0.18
344,2.39,7.84,6.46,32.61,10.8,2.92,8.35,1.61,3.43,1.25,0.74,0.11,4.46,13.57,0.94,4.72,6.2,3.28,3.33,4.33,0.03,1.06,0.72,0.99,0.56
345,0.41,1.35,1.24,5.24,1.78,0.36,1.09,0.26,1.53,0.21,0.12,0.04,0.93,3.01,0.15,0.44,0.82,0.53,0.56,0.73,0.01,0.28,0.12,0.56,0.03
