F_TAZ,142,149,150,151,152,153,154,155,222,223,224,225,226,227,228,229,230,237,238,318,329,330,341,344,345
142,4.3,43.76,5.01,115.44,16.67,0.3,8.58,2.36,8.28,3.17,0.77,0.03,13.91,56.44,5.35,5.99,1.8,7.15,31.03,17.3,0.08,0.23,4.72,4.24,0.71
149,10.02,4.6,2.86,89.83,23,1.23,11.67,3.15,8.02,3.06,1.02,0.11,3.44,8.7,1.95,5.46,3.05,2.47,2.92,18.52,0.01,0.2,0.94,4.73,0.81
150,15.92,23.47,0.97,182.66,25.64,0.31,17.13,3.88,20.84,6.58,1.45,0.07,9.02,43.75,2.76,12.38,2.63,2.26,6.86,30.09,0.04,0.07,1.53,7.85,1.53
151,42.72,130.68,27.2,198.06,109.59,4.38,45.28,13.87,36.15,14.96,4.64,0.45,58.4,154.77,14.97,27.71,12.18,32.32,50.78,47.2,0.36,2.87,8.82,21.96,3.56
152,23.81,108.05,13.84,351.97,21.63,0.76,41.08,14.19,21.51,8.9,2.05,0.11,36.87,129.46,12.45,17.52,4.49,31.32,54.19,40.07,0.23,0.58,8.68,11.79,1.96
153,1.96,12.09,1.02,36.41,4.21,0.07,4.05,0.84,4.15,1.58,0.3,0.01,6.33,20.38,1.42,2.95,1.18,1.34,4.99,3.99,0.06,0.06,0.82,3.25,0.42
154,7.94,41.74,5.77,121.16,25.19,0.53,7.54,4.42,10.7,4.81,1.03,0.07,16.85,52.72,4.91,11.97,2.53,7.88,18.21,15.29,0.11,0.4,2.99,8.27,1.07
155,2.45,10.75,1.62,34.97,10.57,0.12,5.26,0.6,2.68,1.13,0.26,0.01,4.3,13.57,1.23,2.23,0.6,2.88,5.59,4.16,0.03,0.1,0.87,1.56,0.25
222,2.41,9.43,3.22,29.99,4.82,0.52,3.49,0.79,1.48,1.22,0.43,0.11,6.84,16.57,1.17,2.32,1.71,1.72,4.94,3.3,0.04,0.49,0.93,2.24,0.95
223,0.81,3.03,0.89,9.5,1.85,0.21,1.46,0.3,1,0.25,0.15,0.01,1.46,3.4,0.35,0.86,0.48,0.64,1.19,1.01,0.01,0.15,0.25,0.73,0.12
224,0.74,3.93,0.46,16.19,1.43,0.06,1.16,0.24,1.34,0.65,0.07,0,2,6.52,0.51,1.08,0.21,0.49,1.51,1.63,0.01,0.04,0.29,0.75,0.13
225,0.16,0.9,0.1,3.08,0.3,0,0.26,0.05,0.92,0.13,0.02,0,0.71,2.23,0.11,0.22,0.05,0.1,0.34,0.28,0,0,0.07,0.15,0.05
226,3.77,3.41,1.46,41.86,10.81,0.88,5.26,1.28,5.67,1.46,0.54,0.09,1.45,5.56,0.4,3.2,1.96,1.23,1.03,5.4,0.01,0.15,0.35,2.71,0.56
227,15.18,8.52,9.48,101.2,37.14,3.9,16.14,3.89,13.19,3.4,1.88,0.4,5.56,8.07,0.96,7.04,7.87,3.97,2.74,15.83,0.02,1.05,0.94,7.77,1.71
228,1.3,1.91,0.35,9.64,2.97,0.15,1.45,0.38,0.99,0.35,0.12,0.01,0.4,0.96,0.08,0.69,0.38,0.33,0.33,1.81,0,0.03,0.1,0.56,0.1
229,1.5,5.4,1.65,17.03,3.26,0.33,2.95,0.58,1.93,0.86,0.28,0.03,3.2,7.04,0.69,0.62,1,1.22,2.98,2.05,0.01,0.26,0.52,2.69,0.26
230,4.2,22.48,2.24,66.49,8.13,0.25,7.24,1.35,8.34,2.97,0.56,0.03,11.21,37.44,2.64,5.7,1.38,2.46,8.78,7.33,0.1,0.12,1.62,6.92,0.95
237,10.89,8.87,1.5,118.44,34.6,0.26,14.11,4.23,6.74,3.14,0.75,0.04,3.11,10.75,1.07,6.19,1.4,0.94,4.87,14.25,0.01,0.05,0.87,3.96,0.65
238,8.13,3.46,0.99,40.74,14.7,0.83,6.63,1.99,4.92,1.41,0.43,0.04,1.22,3.72,0.4,3.38,1.8,1.77,1.28,7.34,0,0.08,0.64,2.18,0.38
318,7.46,49.46,5.42,76.87,16.75,0.47,8.35,2.24,5.96,2.58,0.65,0.05,11.02,35.62,4.75,4.64,1.43,5.03,13.08,1.69,0.06,0.33,2.72,3.53,0.6
329,0.01,0.01,0,0.24,0.04,0,0.02,0.01,0.04,0.01,0,0,0.01,0.02,0,0.01,0.01,0,0,0.02,0,0,0,0.01,0.01
330,1.48,1.94,0.22,23.63,2.81,0.06,2.6,0.47,3.83,1.07,0.2,0.01,1.15,4.99,0.23,2.02,0.49,0.19,0.63,2.79,0.01,0.02,0.16,1.32,0.37
341,1.75,1.46,0.31,10.66,2.56,0.12,1.36,0.38,1.2,0.38,0.12,0.01,0.48,1.45,0.14,0.79,0.36,0.28,0.86,2.11,0,0.03,0.24,0.58,0.1
344,3.21,14.84,2.09,50.43,6.42,0.52,6.61,1.15,5.35,2.54,0.54,0.03,7.31,22.55,1.77,10.66,2.31,1.98,5.73,5.4,0.06,0.2,1.07,0.69,0.55
345,0.56,2.62,0.41,9.07,1.12,0.07,0.94,0.19,3.15,0.44,0.1,0.01,1.64,5.06,0.31,0.89,0.27,0.35,1,0.95,0.02,0.04,0.19,0.54,0.02
