F_TAZ,142,149,150,151,152,153,154,155,222,223,224,225,226,227,228,229,230,237,238,318,329,330,341,344,345
142,8.71,12.1,8.46,21.05,10.29,1.3,6.14,2.24,2.57,0.64,0.52,0.1,4.44,14.51,1.35,1.28,2.44,15.06,9.69,3.19,0.03,1.09,3.85,2.23,0.4
149,30.98,4.06,16.51,86.54,42.48,8.13,31.44,10.49,9.63,2.33,3.64,0.82,4.13,9.97,2.42,4.88,16.46,7.58,6.13,19.44,0.04,1.77,1.67,11.16,2.28
150,4.05,4.07,1.1,28.29,7.88,1.03,5.34,1.97,5.16,0.94,0.7,0.11,2.56,14.66,0.56,1.86,2.21,1.68,1.88,5.33,0.01,0.22,0.45,2.14,0.5
151,48.22,86.81,110.3,94.96,133.26,23.31,111.65,32.01,18.37,7.28,5.95,1.56,31.36,69.47,9.51,13.79,41.63,87.7,56.02,25.19,0.33,15.31,10.39,29.91,5.25
152,10.1,17.99,13.63,60.03,10.6,3.18,20.11,9.05,4.44,1.73,0.83,0.21,7.63,26.74,2.39,3.16,5.54,24.71,15.56,6.98,0.06,1.96,2.14,5.11,0.87
153,0.41,1.85,0.47,5.19,1,0.15,1.01,0.29,1.65,0.53,0.12,0.02,2.12,7.68,0.23,0.92,0.61,0.53,1.64,0.48,0.03,0.12,0.26,1.37,0.18
154,5.93,12.58,10.25,42.66,19.25,3.56,7.55,5.98,5.16,2.35,0.91,0.24,6.1,22.15,1.63,4.68,6.56,12.8,11.92,4.68,0.07,2.32,1.72,7.85,1.05
155,2.17,4.56,3.34,14.52,8.8,0.99,5.8,1.14,1.36,0.56,0.24,0.07,1.67,5.6,0.56,1.09,1.63,5.24,3.91,1.87,0.02,0.59,0.57,1.63,0.26
222,4.96,8.46,13.91,15.95,8.95,4.59,10.44,2.69,1.22,1.16,2.53,1.1,6.6,14.61,1.01,2.15,9.17,6.28,5.95,2.39,0.11,4.1,1.32,6.26,3.61
223,1.38,2.35,3.05,7.31,3.73,1.64,4.83,1.17,1.34,0.29,0.37,0.12,1.33,3.02,0.27,1.07,2.99,2.65,1.52,0.6,0.02,1.07,0.34,2.67,0.46
224,0.47,1.25,1.18,2.11,0.76,0.31,0.81,0.22,1.27,0.16,0.09,0.04,1.32,3.61,0.16,0.34,0.55,0.54,0.64,0.35,0.01,0.24,0.17,0.46,0.12
225,0.05,0.19,0.1,0.4,0.11,0.05,0.12,0.04,0.41,0.04,0.03,0,0.22,0.85,0.02,0.07,0.07,0.07,0.1,0.05,0,0.03,0.02,0.08,0.03
226,8.55,4.16,6.39,31.48,13.84,5.96,12.54,3.13,7.5,1.33,3.04,0.67,1.57,7.09,0.49,2.83,10.65,2.5,1.75,5.31,0.02,1.17,0.52,6.23,1.69
227,27.62,10.07,29.8,69.89,48.07,17.67,41.81,10.2,16.77,3.02,7.55,1.99,7.09,7.92,1.09,6.29,32.93,10.04,5.03,13.03,0.06,4.87,1.58,19.25,4.66
228,3.14,2.45,1.91,9.58,5.02,0.88,3.7,1.17,1.14,0.27,0.41,0.09,0.49,1.09,0.07,0.56,1.82,0.9,0.76,1.87,0.01,0.2,0.17,1.28,0.25
229,2.77,4.91,6.13,13.86,7.19,3.05,11.25,2.38,2.49,1.07,0.72,0.22,2.83,6.29,0.56,0.54,5.84,5.26,3.81,1.25,0.05,2.04,0.74,12.04,0.93
230,1.39,4.11,2.07,11.34,2.81,1.44,3.3,0.84,3.86,1.06,0.29,0.06,4.09,14.83,0.52,2.11,1.87,1.79,2.91,1.07,0.05,0.57,0.56,4.13,0.42
237,11.5,3.43,2.14,32.37,18.98,1.46,9.75,4.07,2.99,1.07,0.46,0.1,1.51,5.9,0.45,2.05,2.89,1.5,2.96,4.13,0.01,0.24,0.47,2.82,0.47
238,20.09,5.63,5.74,50.55,29.43,4.79,22.9,7.21,5.94,1.39,1.43,0.33,1.6,4.36,0.7,3.53,7.68,5.2,2.1,7.76,0.01,0.7,1.18,5.93,1.02
318,7.36,17.01,17.7,21.82,13.29,1.84,9.5,3.4,2.46,0.54,0.84,0.19,4.95,12.02,1.65,1.14,3.79,9.65,8.01,0.91,0.04,2.05,1.89,2.8,0.56
329,0.06,0.04,0.03,0.28,0.13,0.07,0.14,0.04,0.09,0.01,0.02,0.01,0.02,0.05,0.01,0.05,0.14,0.02,0.01,0.04,0,0.01,0,0.09,0.04
330,0.37,0.39,0.11,3.52,0.71,0.15,0.81,0.22,1.4,0.36,0.1,0.01,0.43,2.39,0.06,0.65,0.35,0.12,0.19,0.52,0,0.03,0.04,0.53,0.11
341,6.73,1.28,1.17,7.43,3.9,0.88,3.08,0.99,1.16,0.27,0.32,0.06,0.44,1.25,0.14,0.59,1.48,0.89,1.01,1.52,0,0.15,0.39,1.01,0.19
344,2.38,4.74,4.33,12.85,5.66,3.8,8.73,1.82,3.44,1.24,0.57,0.15,3.41,10.75,0.6,5.03,8.15,3.83,3.08,1.39,0.05,1.38,0.62,0.81,0.6
345,0.42,1.01,0.98,2.2,0.93,0.46,1.15,0.28,1.72,0.21,0.14,0.05,0.88,2.55,0.12,0.42,0.9,0.62,0.52,0.29,0.02,0.33,0.12,0.59,0.02
